image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
788,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.13721435546875,0.9724691963035564,37.59790177354984,PASS
789,1,1,A_small_low_contrast,0.00228515625,0.8217734855136084,5.803418803418803,PASS
79,1,1,B_diffuse_texture,0.07976318359375,0.9949144284061149,12.455217807841816,PASS
790,1,2,"A_small_low_contrast,D_boundary_evolution",0.01845947265625,0.9551282051282052,23.129522819382743,PASS
791,1,2,"A_small_low_contrast,A_small_low_contrast",0.004345703124999999,0.902948402948403,7.856101292191518,PASS
794,1,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.01930908203125,0.8314873417721519,22.300568573972537,PASS
795,1,1,A_small_low_contrast,0.0012109375,0.9465648854961832,7.14516129032259,PASS
796,1,1,A_small_low_contrast,0.00211669921875,0.8993775933609959,7.530565167243368,PASS
797,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,D_boundary_evolution",0.01374755859375,0.9981308411214953,28.673759646815938,PASS
798,1,1,C_crack_like_structural_evolution,0.00376220703125,1.0,29.08747436729396,PASS
799,1,2,"A_small_low_contrast,A_small_low_contrast",0.00362548828125,0.8706697459584296,6.997556952570648,PASS
8,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.13625732421875,0.846301335972291,40.66341613014056,PASS
80,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.05854248046875,0.856396866840731,23.20436965706803,PASS
800,1,2,"B_diffuse_texture,A_small_low_contrast",0.129111328125,0.9675572519083969,21.3097022305739,PASS
802,1,1,B_diffuse_texture,0.02366943359375,0.9508630835621813,9.612996389891697,PASS
803,1,1,B_diffuse_texture,0.04498291015625,0.9818288393903869,44.56802252374491,PASS
804,1,2,"A_small_low_contrast,D_boundary_evolution",0.01525146484375,0.7863674147963424,23.258322128578392,PASS
805,1,1,B_diffuse_texture,0.16883544921875,0.9937776628154279,12.361926108018217,PASS
807,1,1,A_small_low_contrast,0.0008544921875,0.938337801608579,8.074285714285715,PASS
808,1,2,"A_small_low_contrast,A_small_low_contrast",0.0039648437500000005,0.9316303531179564,6.927184139784947,PASS
809,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0045556640625,0.9580272822665268,23.96275622608722,PASS
81,1,2,"A_small_low_contrast,A_small_low_contrast",0.0029150390625000003,0.9181494661921709,6.476190476190476,PASS
810,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.03659423828125,0.9331081528578051,28.07517045023304,PASS
812,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.022416992187500002,0.8908577019241222,24.891493997130482,PASS
813,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.10768310546875,0.9589031554017972,24.59170034329559,PASS
814,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00630615234375,0.9188191881918819,19.88192684537773,PASS
815,1,1,A_small_low_contrast,0.00267822265625,0.9547432550043516,8.13947128532361,PASS
816,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.12115966796875,0.9878511462705845,18.43623124914187,PASS
817,1,2,"A_small_low_contrast,B_diffuse_texture",0.1414794921875,0.774145616641902,10.061510267088035,PASS
818,1,1,B_diffuse_texture,0.01108642578125,0.9969264544456641,17.292651398370406,PASS
82,1,1,C_crack_like_structural_evolution,0.002294921875,1.0,34.73938936170212,PASS
821,1,2,"A_small_low_contrast,B_diffuse_texture",0.136923828125,0.8817843866171003,9.452318114870339,PASS
822,1,1,C_crack_like_structural_evolution,0.0017626953125,1.0,32.63804016620499,PASS
825,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0043701171875,0.9038167938931297,16.961009466149314,PASS
826,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.15514404296875,0.9762543389081729,33.40153417780952,PASS
828,1,1,C_crack_like_structural_evolution,0.0028369140625,1.0,26.542422547332183,PASS
83,1,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.00728271484375,0.9972122660294703,28.697740454938067,PASS
830,1,1,A_small_low_contrast,0.00122314453125,0.8978494623655914,8.157684630738514,PASS
831,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,D_boundary_evolution",0.0477880859375,0.9481637455874157,28.725512417750025,PASS
832,1,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00595703125,0.8568464730290456,7.066556461572958,PASS
833,1,1,B_diffuse_texture,0.068896484375,0.9677972495627422,36.687728738483344,PASS
834,1,1,B_diffuse_texture,0.124130859375,0.9667446238092522,29.71119673904492,PASS
835,1,1,B_diffuse_texture,0.01593994140625,0.9333809864188706,11.27420401286568,PASS
838,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00490478515625,0.988997555012225,19.572291167593736,PASS
84,1,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.015546875,0.8871527777777778,8.711640679813698,PASS
844,1,1,C_crack_like_structural_evolution,0.003583984375,1.0,32.8848651226158,PASS
847,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.004296875,0.8829787234042553,17.992799461326523,PASS
85,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.12653076171875,0.9655926409972856,36.52076498582033,PASS
850,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.1168115234375,0.9629660927432133,37.35827139480635,PASS
852,1,1,B_diffuse_texture,0.0743896484375,0.9800894206954228,11.468362323596981,PASS
854,1,2,"D_boundary_evolution,B_diffuse_texture",0.09623291015624999,0.9837833388212052,19.26629837701948,PASS
855,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.0222119140625,0.8534554537885096,22.22476833569957,PASS
856,1,1,C_crack_like_structural_evolution,0.00230224609375,1.0,38.121412513255564,PASS
859,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0053662109375,0.9949238578680203,28.25586163856847,PASS
86,1,1,C_crack_like_structural_evolution,0.002080078125,1.0,39.01291197183099,PASS
860,1,1,D_boundary_evolution,0.006728515625,1.0,22.18720791001451,PASS
861,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.22294189453125,0.9482036749245818,24.20946104132588,PASS
862,1,3,"B_diffuse_texture,B_diffuse_texture,D_boundary_evolution",0.17446533203125,0.9752063451122002,41.18879573334322,PASS
866,1,1,A_small_low_contrast,0.00108154296875,0.9526881720430107,7.0112866817155775,PASS
868,1,2,"B_diffuse_texture,A_small_low_contrast",0.0851904296875,0.976173285198556,9.309309168893263,PASS
871,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.1366162109375,0.9744862308064429,48.742890879607785,PASS
872,1,1,B_diffuse_texture,0.073828125,0.9760821148445822,39.5168898478836,PASS
873,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.08841308593750001,0.9440043703906037,30.49322288208569,PASS
874,1,1,B_diffuse_texture,0.0227734375,0.956423664513483,18.571451758147514,PASS
875,1,1,B_diffuse_texture,0.1442431640625,0.9978213507625272,62.21369877458447,PASS
879,1,1,D_boundary_evolution,0.0089111328125,1.0,28.612726849315067,PASS
88,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0059521484375,0.9297560975609757,18.710132344430658,PASS
883,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0052294921875,0.9728308501314636,17.30385555468259,PASS
884,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.00676025390625,0.866580310880829,17.418473425180434,PASS
885,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.029443359375000002,0.9852088919643629,26.332888981562775,PASS
886,1,1,B_diffuse_texture,0.13113525390625,0.9898276974108542,10.054698117774096,PASS
887,1,2,"A_small_low_contrast,B_diffuse_texture",0.10410888671875,0.9430199430199431,20.202783140841536,PASS
889,1,1,A_small_low_contrast,0.00104736328125,0.9428571428571428,8.060606060606059,PASS
89,1,2,"B_diffuse_texture,D_boundary_evolution",0.076513671875,0.9969446682782702,69.2096198931073,PASS
890,1,1,C_crack_like_structural_evolution,0.00239501953125,1.0,32.925017329255866,PASS
891,1,2,"D_boundary_evolution,B_diffuse_texture",0.052951660156250004,0.9921135646687698,60.73867751347042,PASS
892,1,2,"B_diffuse_texture,A_small_low_contrast",0.13658935546874998,0.8937329700272479,8.379087795349747,PASS
893,1,2,"D_boundary_evolution,B_diffuse_texture",0.0374462890625,0.9860319034630961,34.3067156538877,PASS
894,1,1,A_small_low_contrast,0.00061767578125,0.8161290322580645,6.675889328063241,PASS
895,1,2,"A_small_low_contrast,B_diffuse_texture",0.09442871093750001,0.8654618473895582,8.469221006187828,PASS
898,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0066381835937499994,1.0,33.87051102254064,PASS
899,1,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.02890380859375,0.9484971822166562,19.01162615165518,PASS
9,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00664306640625,1.0,34.30988886464442,PASS
900,1,1,B_diffuse_texture,0.0355078125,0.9609514370664024,30.33028114686468,PASS
901,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.24935302734375,0.8422738190552442,21.445498784738874,PASS
902,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.007646484375,0.8622047244094488,24.58137629052114,PASS
903,1,2,"D_boundary_evolution,B_diffuse_texture",0.10901611328125001,0.9428985576123375,29.4353839926632,PASS
904,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.1228515625,0.9312502362859627,28.99252049401077,PASS
908,1,1,B_diffuse_texture,0.1425634765625,0.9896449453436149,65.76312091995752,PASS
909,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.14619384765625,0.9569932868366463,33.10946581756879,PASS
91,1,3,"A_small_low_contrast,D_boundary_evolution,B_diffuse_texture",0.046201171874999995,0.859392575928009,46.448048679030336,PASS
911,1,1,D_boundary_evolution,0.01087158203125,1.0,43.77075679317314,PASS
912,1,1,C_crack_like_structural_evolution,0.001083984375,1.0,28.852770270270273,PASS
913,1,1,B_diffuse_texture,0.0343994140625,0.9835264553957839,12.856139105748758,PASS
914,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.012341308593750001,1.0,34.34462317009502,PASS
916,1,2,"A_small_low_contrast,B_diffuse_texture",0.01470458984375,0.8557213930348259,7.791517965003665,PASS
917,1,3,"B_diffuse_texture,D_boundary_evolution,B_diffuse_texture",0.14877685546875,0.9462698340462972,25.459137029154387,PASS
918,1,1,C_crack_like_structural_evolution,0.0014013671875,1.0,27.860682926829266,PASS
919,1,3,"A_small_low_contrast,A_small_low_contrast,C_crack_like_structural_evolution",0.00559326171875,0.8300492610837439,15.709997805856952,PASS
920,1,3,"D_boundary_evolution,D_boundary_evolution,A_small_low_contrast",0.01927001953125,0.9534555712270804,20.901860972982917,PASS
921,1,3,"A_small_low_contrast,D_boundary_evolution,C_crack_like_structural_evolution",0.01775390625,0.983177570093458,25.566300971498666,PASS
923,1,1,B_diffuse_texture,0.1375048828125,0.9958272923370699,13.384049128226982,PASS
927,1,2,"A_small_low_contrast,A_small_low_contrast",0.003779296875,0.8170974155069582,7.421361118065848,PASS
929,1,2,"B_diffuse_texture,B_diffuse_texture",0.1610009765625,0.9345912573454662,22.518503431985245,PASS
93,1,2,"B_diffuse_texture,B_diffuse_texture",0.06317138671875,0.9507385411908025,53.08290304095823,PASS
930,1,1,C_crack_like_structural_evolution,0.0035546875,1.0,32.54838186813187,PASS
931,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.007702636718749999,1.0,30.516642415372303,PASS
934,1,3,"B_diffuse_texture,D_boundary_evolution,B_diffuse_texture",0.2379052734375,0.9891697464376766,31.98566433328965,PASS
935,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.293369140625,0.919931856899489,22.8462833333023,PASS
936,1,1,B_diffuse_texture,0.04499755859375,0.9793304994686504,52.198884867885624,PASS
938,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.127509765625,0.9656737028999802,35.75567425177975,PASS
94,1,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.1429150390625,0.9527439024390244,31.349966740077008,PASS
941,1,2,"B_diffuse_texture,B_diffuse_texture",0.13302490234375,0.95517405817835,20.1515135008494,PASS
942,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.00890380859375,1.0,32.242019961103004,PASS
943,1,2,"B_diffuse_texture,D_boundary_evolution",0.17747314453125,0.9871631374637386,30.542850702954034,PASS
944,1,1,C_crack_like_structural_evolution,0.00146240234375,1.0,24.454584307178628,PASS
945,1,1,B_diffuse_texture,0.17175537109375,0.9901061164747939,12.4066469986212,PASS
947,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.02580078125,0.9771809149470466,25.069845954560815,PASS
949,1,2,"B_diffuse_texture,B_diffuse_texture",0.160029296875,0.9756161194509111,46.618744547417634,PASS
95,1,3,"B_diffuse_texture,D_boundary_evolution,A_small_low_contrast",0.12151367187499999,0.9185022026431718,23.3800496582878,PASS
950,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00370361328125,0.8468468468468469,16.199230210528277,PASS
952,1,2,"A_small_low_contrast,A_small_low_contrast",0.0036279296875000003,0.9141104294478528,6.602284025941746,PASS
953,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.13703125,0.9790856116754397,44.10276707827887,PASS
954,1,1,D_boundary_evolution,0.0064404296875,0.9996210685865858,36.97503980288097,PASS
958,1,2,"B_diffuse_texture,B_diffuse_texture",0.07712646484374999,0.965418207569439,24.67843241846756,PASS
959,1,1,A_small_low_contrast,0.00240478515625,0.933649289099526,6.358375634517767,PASS
96,1,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.050664062499999996,0.8571428571428571,16.484389529697452,PASS
960,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.005585937500000001,0.8523698523698524,17.9053228126935,PASS
961,1,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.014396972656250001,0.7949579831932773,16.616750491804236,PASS
963,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00286376953125,0.9147286821705426,18.267787297448315,PASS
964,1,1,C_crack_like_structural_evolution,0.00259033203125,1.0,35.07667483506126,PASS
966,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.057453613281249996,0.9535905192060664,23.324052281737075,PASS
968,1,1,A_small_low_contrast,0.00072021484375,0.9609120521172638,7.091525423728812,PASS
969,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.025244140624999998,0.899923896499239,45.84691938424947,PASS
97,1,3,"B_diffuse_texture,D_boundary_evolution,A_small_low_contrast",0.12385986328125001,0.8897168405365127,45.672839855115114,PASS
970,1,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.01921630859375,1.0,28.17051867335232,PASS
971,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0052783203125,0.8996539792387543,24.77194238190656,PASS
973,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,D_boundary_evolution",0.15090576171875,0.9831201167682665,41.90764808655185,PASS
974,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.04012939453125,0.9695276790248857,22.9149691328525,PASS
976,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0029980468750000003,0.9585635359116023,21.679538157451415,PASS
977,1,1,A_small_low_contrast,0.0021923828125,0.8634615384615385,7.316258351893092,PASS
98,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.17812499999999998,0.8855337078651685,33.74386993812326,PASS
980,1,1,C_crack_like_structural_evolution,0.00364501953125,1.0,28.471182853315472,PASS
981,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.016345214843749997,0.9728471683475562,22.004800634588232,PASS
984,1,1,B_diffuse_texture,0.147666015625,0.9684722911629545,43.674875471198995,PASS
985,1,1,D_boundary_evolution,0.00953125,1.0,34.949575307377046,PASS
986,1,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.23707275390625002,0.9492544670363524,23.767220552180053,PASS
99,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.1535595703125,0.9812797479385935,44.43099647463405,PASS
991,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.06741455078125,0.86875,22.44029928337177,PASS
992,1,1,D_boundary_evolution,0.009677734375,1.0,30.40469172552977,PASS
995,1,1,C_crack_like_structural_evolution,0.00213623046875,0.9977194982896237,37.38119085714286,PASS
996,1,1,C_crack_like_structural_evolution,0.002509765625,1.0,22.9463453307393,PASS
997,1,2,"D_boundary_evolution,B_diffuse_texture",0.14540283203124998,0.9613481860402504,42.21458684766485,PASS
998,1,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.012734375,0.8147058823529412,12.838502443348055,PASS
999,1,1,A_small_low_contrast,0.00103271484375,0.8562753036437247,7.576832151300225,PASS
1,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.34350341796875,0.9708591113610798,23.796683619025245,PASS
