image_stem,seed,edit_index,family,attempt,reasons,mask_area_ratio,bbox_xyxy,bbox_aspect_ratio,relative_bbox_width,relative_bbox_height,perimeter,compactness,connected_components,largest_component_ratio,largest_component_ratio_lower_bound,skeleton_length,elongation_score,boundary_score
436,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00796875,"[62, 221, 347, 345]",2.288,0.446875,0.1953125,1669.0,0.0147247300221637,12,0.42340686274509803,0.42340686274509803,852,2.298864521665915,0.5113357843137255
441,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.005693359375,"[270, 285, 502, 377]",2.5053763440860215,0.3640625,0.1453125,1386.0,0.015254990782222134,4,0.6299313893653516,0.6299313893653516,763,2.4674518855239937,0.5943396226415094
455,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00271240234375,"[97, 201, 359, 264]",4.109375,0.4109375,0.1,671.0,0.03100836608072797,3,0.5112511251125113,0.5112511251125113,323,10.229379552928703,0.6039603960396039
459,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00358154296875,"[455, 266, 580, 371]",1.1886792452830188,0.196875,0.165625,878.0,0.023913929581188487,8,0.6475800954328562,0.6475800954328562,440,1.231329012265514,0.5985003408316292
459,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.002841796875,"[136, 241, 253, 338]",1.2040816326530612,0.184375,0.153125,845.0,0.020485634809865306,2,0.9965635738831615,0.9965635738831615,411,1.1922143843565747,0.7259450171821306
459,1,1,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0038427734375,"[280, 130, 429, 188]",2.542372881355932,0.234375,0.0921875,778.0,0.03267799470496715,4,0.7223634053367217,0.7223634053367217,401,2.2979732216103965,0.49428208386277
467,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00967529296875,"[276, 255, 540, 387]",1.9924812030075187,0.4140625,0.2078125,1675.0,0.017750243437631687,2,0.8117587686096391,0.8117587686096391,789,1.9159807879172672,0.42265960131213726
48,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0022998046875,"[369, 157, 516, 256]",1.48,0.23125,0.15625,485.0,0.050324247502290746,2,0.9978768577494692,0.9978768577494692,181,14.452497040006849,0.5148619957537155
48,1,1,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.00254150390625,"[364, 205, 516, 399]",1.2745098039215685,0.2390625,0.3046875,651.0,0.030867298117625723,5,0.664745437079731,0.664745437079731,286,6.635168272429586,0.6253602305475504
497,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0098388671875,"[66, 519, 285, 600]",2.682926829268293,0.34375,0.128125,1271.0,0.03134900846014647,2,0.9997518610421836,0.9997518610421836,667,2.4626895915890707,0.3153846153846154
498,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0022802734375,"[188, 392, 346, 449]",2.7413793103448274,0.2484375,0.090625,653.0,0.02752519330926755,24,0.37901498929336186,0.37901498929336186,340,2.6177276705758774,0.6991434689507494
498,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0060205078125,"[325, 232, 609, 358]",2.2440944881889764,0.4453125,0.1984375,1756.0,0.010049718873076144,8,0.8142741281427412,0.8142741281427412,976,2.203146998763475,0.7120843471208435
510,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00705810546875,"[283, 140, 481, 207]",2.926470588235294,0.3109375,0.10625,1046.0,0.03320431969380977,2,0.9996540989277066,0.9996540989277066,553,2.568963495160511,0.361812521618817
512,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.011240234375,"[229, 86, 528, 227]",2.112676056338028,0.46875,0.221875,2031.0,0.014025725408921353,3,0.6857080799304952,0.6857080799304952,1019,1.963871563763104,0.4411381407471764
528,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0042431640625,"[186, 176, 430, 298]",1.991869918699187,0.3828125,0.1921875,1274.0,0.013456148774152438,41,0.34810126582278483,0.34810126582278483,660,2.0409548140126157,0.7330264672036824
532,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00383056640625,"[232, 272, 379, 392]",1.2231404958677685,0.23125,0.1890625,995.0,0.01991529051683497,15,0.40535372848948376,0.40535372848948376,504,1.3818836054099966,0.6341618865519439
569,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0140087890625,"[341, 421, 564, 596]",1.2727272727272727,0.35,0.275,1835.0,0.02141402329371899,2,0.6090972464273265,0.6090972464273265,921,1.141952829551749,0.3197978389682816
569,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0153955078125,"[197, 356, 391, 536]",1.0773480662983426,0.3046875,0.2828125,1701.0,0.027387677371421705,2,0.6528702822708532,0.6528702822708532,785,1.0325670013674138,0.2697431018078021
57,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00304931640625,"[414, 391, 621, 544]",1.3506493506493507,0.325,0.240625,1053.0,0.01415518533609901,35,0.3602882305844676,0.3602882305844676,604,1.1472954066161845,0.8430744595676541
57,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00376953125,"[445, 367, 602, 499]",1.1879699248120301,0.246875,0.2078125,1078.0,0.016696276885810803,22,0.6211139896373057,0.6211139896373057,553,1.3790634170436806,0.6981865284974094
570,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00401611328125,"[109, 102, 354, 220]",2.0672268907563027,0.384375,0.1859375,1207.0,0.014189308336430775,32,0.3148936170212766,0.3148936170212766,700,1.9998673753135632,0.7337386018237082
572,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0076123046875,"[193, 128, 426, 270]",1.6363636363636365,0.365625,0.2234375,1707.0,0.013446799602715139,9,0.5711994868505452,0.5711994868505452,845,1.6075125082042254,0.5474663245670301
585,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00437255859375,"[247, 34, 531, 154]",2.355371900826446,0.4453125,0.1890625,1325.0,0.012819576942864949,32,0.35790061418202124,0.35790061418202124,711,2.7160686371519356,0.7398101619207147
602,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0047607421875,"[286, 460, 456, 619]",1.06875,0.2671875,0.25,1357.0,0.013307141657466695,9,0.6117948717948718,0.6117948717948718,672,1.1442407748261236,0.6958974358974359
602,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00560546875,"[363, 164, 559, 296]",1.481203007518797,0.3078125,0.2078125,1455.0,0.013628741715647506,3,0.8053135888501742,0.8053135888501742,699,1.4124230079027136,0.6337108013937283
612,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0098291015625,"[273, 383, 461, 507]",1.512,0.2953125,0.1953125,1419.0,0.025125738973594557,2,0.9990064580228515,0.9990064580228515,714,1.4063701314462231,0.3524590163934426
619,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0047607421875,"[272, 249, 552, 362]",2.4649122807017543,0.4390625,0.178125,1444.0,0.011751954164141038,23,0.19641025641025642,0.19641025641025642,821,2.511341223369407,0.7405128205128205
619,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00232177734375,"[403, 377, 518, 526]",1.293103448275862,0.18125,0.234375,530.0,0.042544031521023755,3,0.7308096740273397,0.7308096740273397,240,5.307035135481385,0.5573080967402734
654,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0055078125,"[378, 261, 583, 359]",2.080808080808081,0.321875,0.1546875,1212.0,0.019299396100868577,11,0.5159574468085106,0.5159574468085106,620,2.1188446257509344,0.5372340425531915
654,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0071337890625,"[94, 332, 345, 436]",2.4,0.39375,0.1640625,1567.0,0.01495381772639075,6,0.5359342915811088,0.5359342915811088,807,2.1726440473450404,0.5362765229295003
666,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0044384765625,"[55, 112, 227, 260]",1.1610738255033557,0.2703125,0.2328125,1368.0,0.012207635349821834,12,0.32838283828382836,0.32838283828382836,696,1.2565667474675304,0.7524752475247525
666,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00432373046875,"[36, 53, 211, 122]",2.5142857142857142,0.275,0.109375,956.0,0.02435076674737629,6,0.8362507058159232,0.8362507058159232,543,2.502976670479043,0.5398080180688877
67,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00310302734375,"[138, 244, 234, 438]",2.0103092783505154,0.1515625,0.3046875,641.0,0.038872221034437,3,0.6852871754523997,0.6852871754523997,297,4.290803435240221,0.5043273013375295
67,1,0,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.002841796875,"[356, 189, 491, 382]",1.4264705882352942,0.2125,0.303125,666.0,0.032977246154068655,2,0.8513745704467354,0.8513745704467354,309,9.730752432675475,0.5721649484536082
67,1,0,C_crack_like_structural_evolution,3,C_COMPONENT_COUNT,0.00209228515625,"[94, 193, 283, 249]",3.3333333333333335,0.296875,0.0890625,472.0,0.04834000474228764,2,0.7024504084014003,0.7024504084014003,224,6.755794751823213,0.5507584597432905
67,1,0,C_crack_like_structural_evolution,4,C_COMPONENT_COUNT,0.00116455078125,"[382, 79, 521, 143]",2.1538461538461537,0.21875,0.1015625,274.0,0.07984121134649323,13,0.7044025157232704,0.7044025157232704,151,4.592746816822447,0.5744234800838575
67,1,0,C_crack_like_structural_evolution,5,C_COMPONENT_COUNT,0.0003173828125,"[137, 72, 277, 140]",2.0434782608695654,0.2203125,0.1078125,87.0,0.2158314413881216,7,0.6461538461538462,0.6461538461538462,48,26.991014618745353,0.6692307692307692
67,1,0,C_crack_like_structural_evolution,6,C_COMPONENT_COUNT,0.00089599609375,"[198, 113, 311, 207]",1.2,0.178125,0.1484375,270.0,0.06326279856611546,11,0.45231607629427795,0.45231607629427795,132,6.838964982285341,0.7356948228882834
674,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00284912109375,"[448, 243, 605, 304]",2.5483870967741935,0.246875,0.096875,767.0,0.02492814672203144,6,0.9897172236503856,0.9897172236503856,416,2.0593773928109527,0.6572407883461868
685,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.01058837890625,"[335, 453, 635, 578]",2.388888888888889,0.4703125,0.196875,2019.0,0.013369853492974672,2,0.9997694258704174,0.9997694258704174,979,2.2667688681990543,0.4655291676273922
699,1,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0043408203125,"[95, 424, 357, 526]",2.5533980582524274,0.4109375,0.1609375,814.0,0.03372040723507327,2,0.546119235095613,0.546119235095613,327,3.728849355417188,0.4578177727784027
702,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00630615234375,"[283, 423, 484, 540]",1.7118644067796611,0.315625,0.184375,1412.0,0.01628039271686322,6,0.5083236546651181,0.5083236546651181,714,1.8004393909420962,0.5466511807975223
714,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00277587890625,"[65, 245, 227, 302]",2.810344827586207,0.2546875,0.090625,749.0,0.025468695044262628,9,0.3834652594547054,0.3834652594547054,423,2.923544626540698,0.6587510993843447
716,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0077880859375,"[371, 415, 625, 513]",2.5757575757575757,0.3984375,0.1546875,1573.0,0.01620104774256203,4,0.8752351097178683,0.8752351097178683,835,2.516277213095148,0.49310344827586206
716,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00446044921875,"[185, 65, 374, 164]",1.9,0.296875,0.15625,1188.0,0.016267302027311702,7,0.9786535303776683,0.9786535303776683,570,1.8107851255626546,0.6502463054187192
716,1,1,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00344482421875,"[427, 82, 635, 201]",1.7416666666666667,0.3265625,0.1875,1125.0,0.01400979669085297,23,0.3175053153791637,0.3175053153791637,578,1.668411153268549,0.7973068745570517
716,1,1,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00615966796875,"[377, 275, 639, 378]",2.5288461538461537,0.4109375,0.1625,1482.0,0.014435462645779124,5,0.6492271105826397,0.6492271105826397,807,2.7944882295348537,0.5873959571938169
727,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006328125,"[201, 204, 407, 314]",1.864864864864865,0.3234375,0.1734375,1360.0,0.017610311760607143,5,0.7172067901234568,0.7172067901234568,707,1.9108030852192932,0.5246913580246914
727,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT,0.01060302734375,"[150, 343, 424, 458]",2.3706896551724137,0.4296875,0.18125,1563.0,0.02233992636753143,2,0.9988487220815104,0.9988487220815104,768,2.0501080836410326,0.359889477319825
734,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00491943359375,"[118, 139, 375, 250]",2.3035714285714284,0.403125,0.175,1391.0,0.013086715300803374,5,0.5012406947890818,0.5012406947890818,736,1.9422813989575676,0.6903225806451613
734,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00916015625,"[227, 466, 473, 595]",1.9,0.3859375,0.203125,1706.0,0.016199986031328505,2,0.798773987206823,0.798773987206823,816,1.9003627196969055,0.4546908315565032
737,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0054638671875,"[323, 44, 529, 146]",2.0097087378640777,0.3234375,0.1609375,1364.0,0.01511615044318065,2,0.9995531724754245,0.9995531724754245,688,1.8417168689336494,0.6094727435210009
745,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00471435546875,"[263, 102, 520, 206]",2.4571428571428573,0.403125,0.1640625,1568.0,0.009869610666912698,8,0.9787674779906784,0.9787674779906784,900,2.473521028699684,0.8120145002589332
76,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00773193359375,"[287, 10, 585, 136]",2.354330708661417,0.4671875,0.1984375,1893.0,0.011105975203128466,7,0.46763498579096935,0.46763498579096935,984,2.030115362247311,0.5977265550994633
76,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.008642578125,"[189, 252, 491, 372]",2.5041322314049586,0.4734375,0.1890625,1931.0,0.011930223464263725,9,0.4214689265536723,0.4214689265536723,1008,2.5759973650863555,0.5454802259887006
76,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00402099609375,"[229, 404, 416, 509]",1.7735849056603774,0.29375,0.165625,1167.0,0.015197136038142284,7,0.5185185185185185,0.5185185185185185,613,1.695551849841837,0.7085610200364298
771,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0138720703125,"[289, 5, 565, 131]",2.1811023622047245,0.4328125,0.1984375,1800.0,0.022037690688515067,2,0.53220696937698,0.53220696937698,922,2.0565758872072886,0.3167898627243928
772,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0037841796875,"[158, 71, 313, 156]",1.813953488372093,0.24375,0.134375,1002.0,0.019400196067203633,9,0.8180645161290323,0.8180645161290323,554,1.6830384540916346,0.6464516129032258
786,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00371826171875,"[157, 360, 310, 575]",1.4025974025974026,0.240625,0.3375,738.0,0.035139618623667976,2,0.9284307288246881,0.9284307288246881,328,3.804844698709642,0.48456992777413
787,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0037353515625,"[167, 11, 329, 129]",1.3697478991596639,0.2546875,0.1859375,1059.0,0.017143890123835832,13,0.48366013071895425,0.48366013071895425,523,1.5556298343184867,0.692156862745098
790,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0084765625,"[178, 343, 464, 456]",2.517543859649123,0.4484375,0.178125,1770.0,0.013926534129099251,18,0.4706221198156682,0.4706221198156682,972,2.6467180900445775,0.5097926267281107
790,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.0068505859375,"[330, 161, 506, 283]",1.4390243902439024,0.2765625,0.1921875,1252.0,0.022495148939901802,4,0.9989308624376336,0.9989308624376336,544,1.603501085494946,0.44618674269422665
8,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.001171875,"[126, 45, 153, 142]",3.5,0.04375,0.153125,287.0,0.07322970893045203,2,0.5979166666666667,0.5979166666666667,138,3.835101055859116,0.5979166666666667
804,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0028662109375,"[202, 27, 344, 80]",2.6481481481481484,0.2234375,0.084375,688.0,0.031167436581550984,8,0.9770017035775128,0.9770017035775128,377,2.807490922771802,0.58603066439523
828,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.001689453125,"[291, 519, 385, 585]",1.4179104477611941,0.1484375,0.1046875,326.0,0.08182400979653494,2,0.7514450867052023,0.7514450867052023,150,3.4998372065549224,0.47109826589595377
832,1,0,A_small_low_contrast,1,VISIBLE_CHANGE_TOO_SMALL,4.8828125e-06,"[141, 494, 145, 496]",1.6666666666666667,0.0078125,0.0046875,2.0,6.283185307179586,2,0.5,0.5,2,0.0,1.0
855,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0033251953125,"[391, 551, 559, 612]",2.725806451612903,0.2640625,0.096875,865.0,0.022874665744605154,8,0.4434654919236417,0.4434654919236417,455,2.4653505691583644,0.6350954478707783
855,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0043994140625,"[40, 239, 276, 393]",1.5290322580645161,0.3703125,0.2421875,1319.0,0.013015925662821058,42,0.3346281908990011,0.3346281908990011,664,1.6557647474765615,0.7319644839067703
862,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00462646484375,"[156, 285, 353, 443]",1.2452830188679245,0.309375,0.2484375,1441.0,0.011468090637097394,10,0.41055408970976254,0.41055408970976254,721,1.1400353429304537,0.7604221635883905
89,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0077587890625,"[272, 400, 462, 514]",1.6608695652173913,0.2984375,0.1796875,1205.0,0.027503607591076912,2,0.999685336689742,0.999685336689742,561,1.6866800654951584,0.37916928886091883
893,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00388427734375,"[459, 162, 634, 269]",1.6296296296296295,0.275,0.16875,1071.0,0.017430149094448625,21,0.33626649905719674,0.33626649905719674,549,1.8085691396886399,0.6731615336266499
893,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00365234375,"[109, 428, 267, 509]",1.9390243902439024,0.2484375,0.128125,919.0,0.022259245263611893,7,0.9398395721925134,0.9398395721925134,461,1.591073428034632,0.6143048128342246
893,1,0,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0031787109375,"[243, 520, 357, 590]",1.619718309859155,0.1796875,0.1109375,790.0,0.02621601432446025,3,0.521505376344086,0.521505376344086,403,1.4071525699893268,0.6067588325652842
9,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0038427734375,"[136, 78, 227, 308]",2.510869565217391,0.14375,0.3609375,642.0,0.04798931334857323,7,0.9847522236340533,0.9847522236340533,298,4.673513604436585,0.4078780177890724
911,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.003388671875,"[454, 462, 621, 579]",1.423728813559322,0.2625,0.184375,1047.0,0.01591131108459293,13,0.5972622478386167,0.5972622478386167,527,1.4708753774414494,0.7543227665706052
911,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0069775390625,"[37, 168, 333, 288]",2.4545454545454546,0.4640625,0.1890625,1496.0,0.016047556056721004,17,0.3932820153953814,0.3932820153953814,791,2.100612871178973,0.523442967109867
914,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00591064453125,"[24, 200, 305, 296]",2.9072164948453607,0.440625,0.1515625,1404.0,0.015433713635321322,13,0.43040066088393225,0.43040066088393225,825,2.968234504741087,0.5799256505576208
917,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0041748046875,"[37, 157, 281, 292]",1.8014705882352942,0.3828125,0.2125,1410.0,0.0108085577941523,17,0.4865497076023392,0.4865497076023392,748,1.7810098852737526,0.8245614035087719
917,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00609619140625,"[227, 182, 412, 331]",1.24,0.290625,0.234375,1452.0,0.01488316078898245,3,0.5678814577492992,0.5678814577492992,715,1.2538490125173944,0.5814977973568282
917,1,1,D_boundary_evolution,3,D_COMPONENT_COUNT,0.0109912109375,"[299, 405, 568, 511]",2.5233644859813085,0.421875,0.1671875,1695.0,0.019691370769779237,3,0.9995557529986673,0.9995557529986673,890,2.5443523655810436,0.376499333629498
920,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00424560546875,"[245, 51, 449, 208]",1.2974683544303798,0.3203125,0.246875,1317.0,0.012599052803661828,18,0.4456584243818286,0.4456584243818286,715,1.130867423919285,0.7573317998849913
934,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00696533203125,"[166, 488, 363, 584]",2.0412371134020617,0.309375,0.1515625,1231.0,0.02365895345252169,4,0.5927094286715738,0.5927094286715738,636,1.709902533475199,0.43147563967753244
934,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.003251953125,"[66, 245, 220, 378]",1.1567164179104477,0.2421875,0.209375,954.0,0.018391507959783608,21,0.28603603603603606,0.28603603603603606,470,1.1552794010673215,0.7162162162162162
94,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00468505859375,"[333, 319, 562, 419]",2.277227722772277,0.359375,0.1578125,1269.0,0.014974819440457917,9,0.9947889525794684,0.9947889525794684,725,2.121969871501524,0.6612819176654507
942,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00266845703125,"[341, 205, 494, 285]",1.9012345679012346,0.240625,0.1265625,845.0,0.019236081483834006,13,0.6221408966148216,0.6221408966148216,433,1.649101755764564,0.7731015553522416
95,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00690673828125,"[464, 38, 602, 106]",2.0144927536231885,0.2171875,0.1078125,1001.0,0.03547926845184995,2,0.9985860728172499,0.9985860728172499,496,1.9034677369001551,0.3538352774832096
95,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00370849609375,"[33, 15, 234, 101]",2.32183908045977,0.315625,0.1359375,1126.0,0.015055350020989105,6,0.6076366030283081,0.6076366030283081,559,2.022247539858494,0.7412771560236998
961,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00515625,"[310, 24, 561, 159]",1.8529411764705883,0.39375,0.2125,1468.0,0.012315489172058675,26,0.2831439393939394,0.2831439393939394,772,1.729766087315387,0.6950757575757576
970,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.01193115234375,"[114, 444, 298, 581]",1.3405797101449275,0.2890625,0.215625,1465.0,0.028613893320771716,3,0.7014528340495191,0.7014528340495191,742,1.319367551112202,0.29977491303458154
981,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00678955078125,"[291, 204, 538, 297]",2.6382978723404253,0.3875,0.146875,1392.0,0.01803567423378504,2,0.9823804386911184,0.9823804386911184,664,2.4652162573432337,0.5005393743257821
981,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00772216796875,"[215, 76, 501, 202]",2.2598425196850394,0.4484375,0.1984375,1890.0,0.01112718855945188,2,0.9996838444514701,0.9996838444514701,962,2.146090366625806,0.597533986721467
985,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00446533203125,"[50, 76, 215, 161]",1.930232558139535,0.259375,0.134375,989.0,0.023498004698460546,2,0.9688354291962821,0.9688354291962821,472,2.0778192654592127,0.5407326407873154
99,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0036181640625,"[184, 310, 346, 457]",1.1013513513513513,0.2546875,0.23125,1090.0,0.01567491057190497,23,0.611336032388664,0.611336032388664,571,1.3335609718628358,0.7354925775978407
99,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00734130859375,"[330, 310, 594, 447]",1.9202898550724639,0.4140625,0.215625,1761.0,0.012184973252374878,8,0.5483870967741935,0.5483870967741935,924,1.9645305830219553,0.5856335217825075
1001,0,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006357421875,"[408, 120, 639, 229]",2.109090909090909,0.3625,0.171875,1340.0,0.018223896792042373,3,0.5353302611367128,0.5353302611367128,722,2.0967864325665433,0.5145929339477726
101,0,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.005439453125,"[203, 494, 338, 612]",1.1428571428571428,0.2125,0.1859375,1055.0,0.02515475728648704,2,0.5161579892280072,0.5161579892280072,500,1.2158920253662215,0.4735188509874327
107,0,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00156982421875,"[463, 439, 565, 535]",1.0618556701030928,0.1609375,0.1515625,418.0,0.04624537158623285,5,0.4214618973561431,0.4214618973561431,194,6.306023630289552,0.6500777604976672
111,0,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.01357177734375,"[0, 240, 320, 356]",2.7435897435897436,0.5015625,0.1828125,1741.0,0.02304671311826462,2,0.9996402230617017,0.9996402230617017,894,2.4047988203517483,0.31318582478863105
114,0,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.007578125,"[151, 29, 292, 155]",1.1181102362204725,0.221875,0.1984375,1161.0,0.028937908369237417,3,0.6427190721649485,0.6427190721649485,544,1.0802961141078284,0.3740335051546392
